image_url,name,brand,description,target_description,image_url_original,description_word_count,target_word_count,description_quality_note,image_valid,image_error,image_width,image_height
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764041976/09569407800-e2_usnd6f.jpg",CÀ VẠT BẢN NHỎ 100% LỤA,Zara,Cà vạt bản nhỏ chất liệu vải lụa.,Cà vạt bản nhỏ chất liệu vải lụa.,"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764041976/09569407800-e2_usnd6f.jpg",8,8,too_short;,True,,1440,2160
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764043013/louis-vuitton-nano-alma--M81945_PM2_Front_view_x3wq4p.avif",Túi Nano Alma,Louis Vuitton,"Được làm từ da Epi có vân, túi Nano Alma là phiên bản thu nhỏ của mẫu túi Alma kinh điển. Nhỏ gọn mà vẫn đủ tiện dụng, thiết kế có thể đựng vừa điện thoại, chìa khóa, ví đựng thẻ, nước hoa du lịch và nhiều món đồ thiết yếu khác. Sản phẩm có quai xách đôi và dây đeo rời dễ điều chỉnh độ dài để biến hóa nhiều phong cách.","Được làm từ da Epi có vân, túi Nano Alma là phiên bản thu nhỏ của mẫu túi Alma kinh điển. Nhỏ gọn mà vẫn đủ tiện dụng, thiết kế có thể đựng vừa điện thoại, chìa khóa, ví đựng thẻ, nước hoa du lịch và nhiều món đồ thiết yếu khác. Sản phẩm có quai xách đôi và dây đeo rời dễ điều chỉnh độ dài để biến hóa nhiều phong cách.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764043013/louis-vuitton-nano-alma--M81945_PM2_Front_view_x3wq4p.avif",73,73,,True,,1090,1090
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764043953/a8fa70a8fda22433b3ee0eed2ccc57d986d96a29_dt1v3m.avif",Mũ lưỡi trai cotton có hoạ tiết,H&M,Mũ lưỡi trai bằng cotton dệt chéo có hoạ tiết phía trước. Đai thấm mồ hôi và đai điều chỉnh có khoá kim loại ở phía sau. Có lót một phần.,Mũ lưỡi trai bằng cotton dệt chéo có hoạ tiết phía trước. Đai thấm mồ hôi và đai điều chỉnh có khoá kim loại ở phía sau. Có lót một phần.,"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764043953/a8fa70a8fda22433b3ee0eed2ccc57d986d96a29_dt1v3m.avif",31,31,,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044121/ebcec901154f1514568bdf45888c8e4fb91a5cdd_hle0fn.avif",Mũ cói,H&M,Mũ bằng cói nhựa đan có đai thấm mồ hôi bằng lụa sọc ngang. Vành mũ rộng 9 cm.,Mũ bằng cói nhựa đan có đai thấm mồ hôi bằng lụa sọc ngang. Vành mũ rộng 9 cm.,"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044121/ebcec901154f1514568bdf45888c8e4fb91a5cdd_hle0fn.avif",19,19,too_short;,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044308/146351beacab3cf10b05bd943d226bd682cb74dc_agmd2y.avif",Kính mát,H&M,"Kính mát làm từ thép không gỉ 304 với dáng thẳng, thanh lịch cùng các chi tiết thanh mảnh. Ve mũi điều chỉnh được và mắt kính nhựa phủ màu, chống tia cực tím.","Kính mát làm từ thép không gỉ 304 với dáng thẳng, thanh lịch cùng các chi tiết thanh mảnh. Ve mũi điều chỉnh được và mắt kính nhựa phủ màu, chống tia cực tím.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044308/146351beacab3cf10b05bd943d226bd682cb74dc_agmd2y.avif",34,34,,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044508/b2fb8940e9ef6a652e84b529353ca7838b0e9909_pb7akn.avif",Kính mát thể thao,H&M,"Kính mát dáng shield chống rạn làm từ polycarbonate. Mắt kính phủ màu, chống tia cực tím.","Kính mát dáng shield chống rạn làm từ polycarbonate. Mắt kính phủ màu, chống tia cực tím.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764044508/b2fb8940e9ef6a652e84b529353ca7838b0e9909_pb7akn.avif",17,17,too_short;,True,,2160,3240
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522286/nike5_0_ewamyw.avif",Jordan Flight Men's Utility Trousers,Nike,Chiếc quần Ripstop nhẹ nhàng và rộng rãi này mang đậm phong cách tiện dụng và truyền thống Jordan. Túi hình thoi kết hợp với túi hộp tiêu chuẩn tạo nên vẻ ngoài độc đáo. Dây rút ở mắt cá chân cho phép bạn điều chỉnh độ dài của quần.,Chiếc quần Ripstop nhẹ nhàng và rộng rãi này mang đậm phong cách tiện dụng và truyền thống Jordan. Túi hình thoi kết hợp với túi hộp tiêu chuẩn tạo nên vẻ ngoài độc đáo. Dây rút ở mắt cá chân cho phép bạn điều chỉnh độ dài của quần.,"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522286/nike5_0_ewamyw.avif",50,50,,True,,1728,2160
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522292/nike7_0_sefwab.avif",Jordan Sport Men's Dri-FIT Mesh Diamond Shorts,Nike,Lưới nhẹ và công nghệ thấm mồ hôi của chúng tôi giúp bạn luôn sảng khoái khi trận đấu nóng lên. Và lớp băng kim cương đặc trưng? Đó chính là điểm nhấn hoàn hảo.,Lưới nhẹ và công nghệ thấm mồ hôi của chúng tôi giúp bạn luôn sảng khoái khi trận đấu nóng lên. Và lớp băng kim cương đặc trưng? Đó chính là điểm nhấn hoàn hảo.,"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522292/nike7_0_sefwab.avif",35,35,,True,,1728,2160
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756523661/adias1_0_vjojgx.avif",Áo Thun Arsenal Terrace Icons,Adidas,"Hãy sống lại một trong những thời kỳ đáng nhớ nhất của môn thể thao vua cùng chiếc áo thun adidas Arsenal này. Lấy cảm hứng từ phong cách khán đài thập niên 80, thiết kế này nổi bật với huy hiệu khẩu thần công ở ngực và logo câu lạc bộ cổ điển ở sau cổ áo. Chất vải cotton mềm mại mang đến cảm giác thoải mái dù bạn đang cổ vũ cho Pháo Thủ hay đơn giản chỉ muốn thể hiện tình yêu bóng đá.","Hãy sống lại một trong những thời kỳ đáng nhớ nhất của môn thể thao vua cùng chiếc áo thun adidas Arsenal này. Lấy cảm hứng từ phong cách khán đài thập niên 80, thiết kế này nổi bật với huy hiệu khẩu thần công ở ngực và logo câu lạc bộ cổ điển ở sau cổ áo. Chất vải cotton mềm mại mang đến cảm giác thoải mái dù bạn đang cổ vũ cho Pháo Thủ hay đơn giản chỉ muốn thể hiện tình yêu bóng đá.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756523661/adias1_0_vjojgx.avif",88,88,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526418/adias5_0_xt793f.avif",Quần Short Sân Nhà Liverpool FC Mùa Giải 25/26,Adidas,"Chào mừng trở về nhà, Những Chiến Binh Áo Đỏ. Liverpool FC và adidas – bộ đôi hoàn hảo qua mọi thời đại. Mở màn cho lần tái hợp thứ ba, chiếc quần short sân nhà này thuộc bộ sưu tập gợi nhớ phong cách từ những năm tháng trước. Liver Bird – biểu tượng của niềm tin và hy vọng trong bóng đá – sải cánh vững chãi ngay trên gấu quần. Công nghệ AEROREADY kiểm soát độ ẩm giúp người hâm mộ luôn khô ráo qua mọi khoảnh khắc ăn mừng cuồng nhiệt.","Chào mừng trở về nhà, Những Chiến Binh Áo Đỏ. Liverpool FC và adidas – bộ đôi hoàn hảo qua mọi thời đại. Mở màn cho lần tái hợp thứ ba, chiếc quần short sân nhà này thuộc bộ sưu tập gợi nhớ phong cách từ những năm tháng trước. Liver Bird – biểu tượng của niềm tin và hy vọng trong bóng đá – sải cánh vững chãi ngay trên gấu quần. Công nghệ AEROREADY kiểm soát độ ẩm giúp người hâm mộ luôn khô ráo qua mọi khoảnh khắc ăn mừng cuồng nhiệt.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526418/adias5_0_xt793f.avif",95,95,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526429/adias7_0_mo3sth.avif",Quần Short Nỉ adidas Marvel Spider-man,Adidas,"Spider-Man thân thiện của khu phố xuất hiện đầy ấn tượng khi giăng tơ qua logo 3-Thanh biểu tượng — điểm nhấn thú vị trên chiếc quần short adidas này. Chất vải pha cotton mang lại cảm giác thoải mái, dù bạn đang chiến đấu với những kẻ phản diện hay chỉ đơn giản là thư giãn trong thời gian rảnh. Dây rút ở cạp quần cho phép bạn dễ dàng điều chỉnh độ vừa vặn.","Spider-Man thân thiện của khu phố xuất hiện đầy ấn tượng khi giăng tơ qua logo 3-Thanh biểu tượng — điểm nhấn thú vị trên chiếc quần short adidas này. Chất vải pha cotton mang lại cảm giác thoải mái, dù bạn đang chiến đấu với những kẻ phản diện hay chỉ đơn giản là thư giãn trong thời gian rảnh. Dây rút ở cạp quần cho phép bạn dễ dàng điều chỉnh độ vừa vặn.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526429/adias7_0_mo3sth.avif",76,76,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526435/adias8_0_o1kame.avif",Quần Short adidas Crazy Lite — In Họa Tiết Toàn Bộ,Adidas,"Khi bạn gắn bó với sân bóng rổ mỗi ngày, bạn cần một chiếc quần short chuyên dụng để luôn thoải mái trong từng pha di chuyển. Chiếc quần short bóng rổ siêu nhẹ này của adidas nổi bật với họa tiết in khắp quần, mang đến vẻ ngoài độc đáo. Thiết kế rộng rãi giúp bạn tự do bứt tốc từ đầu sân đến cuối sân mà không bị cản trở. Công nghệ CLIMACOOL thoát ẩm và đánh bay mồ hôi mang lại cảm giác mát mẻ, khô ráo và không chút phân tâm.","Khi bạn gắn bó với sân bóng rổ mỗi ngày, bạn cần một chiếc quần short chuyên dụng để luôn thoải mái trong từng pha di chuyển. Chiếc quần short bóng rổ siêu nhẹ này của adidas nổi bật với họa tiết in khắp quần, mang đến vẻ ngoài độc đáo. Thiết kế rộng rãi giúp bạn tự do bứt tốc từ đầu sân đến cuối sân mà không bị cản trở. Công nghệ CLIMACOOL thoát ẩm và đánh bay mồ hôi mang lại cảm giác mát mẻ, khô ráo và không chút phân tâm.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526435/adias8_0_o1kame.avif",95,95,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542182/zara3_0_xqwr0f.jpg",ÁO SƠ MI 100% VẢI LINEN,Zara,"Áo sơ mi dáng suông, may từ vải linen pha viscose. Cổ ve lật, tay ngắn. Gấu xẻ hai bên. Cài khuy phía trước.","Áo sơ mi dáng suông, may từ vải linen pha viscose. Cổ ve lật, tay ngắn. Gấu xẻ hai bên. Cài khuy phía trước.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542182/zara3_0_xqwr0f.jpg",24,24,,True,,1024,1536
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543822/lv6_0_oyire1.avif",Quần Ống Loe,Louis Vuitton,"Mẫu quần ống loe màu đen được may từ hỗn hợp len-Mohair cao cấp, kết hợp năm túi và đinh tán ánh ngọc trai thời thượng. Điểm nhấn thương hiệu được thể hiện tinh tế qua miếng da Nubuck trên túi phụ với dòng chữ Marque L.Vuitton Déposée và chi tiết Jacqueron ở phía sau dập nổi mô típ Mini Damier.","Mẫu quần ống loe màu đen được may từ hỗn hợp len-Mohair cao cấp, kết hợp năm túi và đinh tán ánh ngọc trai thời thượng. Điểm nhấn thương hiệu được thể hiện tinh tế qua miếng da Nubuck trên túi phụ với dòng chữ Marque L.Vuitton Déposée và chi tiết Jacqueron ở phía sau dập nổi mô típ Mini Damier.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543822/lv6_0_oyire1.avif",61,61,,True,,1090,1090
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543828/lv8_1_ivjj45.avif",Quần Ngắn Họa Tiết Damier,Louis Vuitton,"Mẫu quần ngắn năng động được may từ chất liệu Cotton Piqué màu be điểm xuyết mô típ Damier, kết hợp với các chi tiết bằng vải Nylon nổi bật ở phía ngoài hai ống quần và trên túi quần. Thắt lưng có dây rút bo sọc gân và đầu dây bằng kim loại màu vàng, trong khi nhãn thêu LV Japan tạo điểm nhấn trên túi quần bên trái, gợi liên tưởng đến bộ sưu tập hợp tác với nhà thiết kế Nigo người Nhật. Sản phẩm sẽ phối hợp hài hòa với áo dệt kim đồng điệu để tạo nên tổng thể thoải mái.","Mẫu quần ngắn năng động được may từ chất liệu Cotton Piqué màu be điểm xuyết mô típ Damier, kết hợp với các chi tiết bằng vải Nylon nổi bật ở phía ngoài hai ống quần và trên túi quần. Thắt lưng có dây rút bo sọc gân và đầu dây bằng kim loại màu vàng, trong khi nhãn thêu LV Japan tạo điểm nhấn trên túi quần bên trái, gợi liên tưởng đến bộ sưu tập hợp tác với nhà thiết kế Nigo người Nhật. Sản phẩm sẽ phối hợp hài hòa với áo dệt kim đồng điệu để tạo nên tổng thể thoải mái.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543828/lv8_1_ivjj45.avif",106,106,,True,,1090,1090
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545540/hm7_0_f896d6.avif",Quần dài dệt chéo Loose Fit,H&M,"Quần dài dệt chéo mềm có ly xếp bên trên. Cạp co giãn, nẹp khoá kéo và khuy, túi chéo hai bên và túi sau giả. Dáng rộng để mặc thoải mái nhưng không bị thụng.","Quần dài dệt chéo mềm có ly xếp bên trên. Cạp co giãn, nẹp khoá kéo và khuy, túi chéo hai bên và túi sau giả. Dáng rộng để mặc thoải mái nhưng không bị thụng.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545540/hm7_0_f896d6.avif",36,36,,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763970330/Giay_Adizero_EVO_SL_trang_JS4487_HM7_yempvu.avif",Giày Adizero EVO SL,Adidas,"Trải nghiệm sự nhanh nhẹn và linh hoạt với đôi giày Adizero Evo SL. Với cảm hứng từ sự đổi mới của những đôi giày chạy đột phá trong dòng Adizero, đặc biệt là Pro Evo 1, Evo SL được thiết kế cho bạn chạy thoải mái, hay chỉ để đi lại. Kết hợp công nghệ Adizero với thiết kế táo bạo lấy cảm hứng từ đua xe, đây là sự tiến hóa của tốc độ trong mọi khía cạnh của cuộc sống. Lớp đệm LIGHTSTRIKE PRO trong phần giữa đế giúp mang lại sự thoải mái và giảm chấn, tối ưu hóa khả năng hồi phục năng lượng.","Trải nghiệm sự nhanh nhẹn và linh hoạt với đôi giày Adizero Evo SL. Với cảm hứng từ sự đổi mới của những đôi giày chạy đột phá trong dòng Adizero, đặc biệt là Pro Evo 1, Evo SL được thiết kế cho bạn chạy thoải mái, hay chỉ để đi lại. Kết hợp công nghệ Adizero với thiết kế táo bạo lấy cảm hứng từ đua xe, đây là sự tiến hóa của tốc độ trong mọi khía cạnh của cuộc sống. Lớp đệm LIGHTSTRIKE PRO trong phần giữa đế giúp mang lại sự thoải mái và giảm chấn, tối ưu hóa khả năng hồi phục năng lượng.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763970330/Giay_Adizero_EVO_SL_trang_JS4487_HM7_yempvu.avif",109,109,,True,,2000,2000
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763970617/Giay_Campus_00s_Xam_HQ8707_01_standard_uuadgp.avif",Giày Campus,Adidas,"Dù ra mắt trên sân bóng rổ nhưng dòng giày adidas Campus đã nhanh chóng được ưa chuộng ở khắp mọi nơi. Ở phiên bản này, chúng tôi biến hóa kiểu dáng biểu tượng ấy theo một hướng mới và kết hợp các chất liệu, màu sắc và tỷ lệ thiết kế hiện đại. Thân giày bằng da cao cấp với lớp lót bằng vải dệt terry mềm mại, tất cả đặt trên đế giữa màu trắng ngà — mối liên kết đậm nét với di sản Campus.","Dù ra mắt trên sân bóng rổ nhưng dòng giày adidas Campus đã nhanh chóng được ưa chuộng ở khắp mọi nơi. Ở phiên bản này, chúng tôi biến hóa kiểu dáng biểu tượng ấy theo một hướng mới và kết hợp các chất liệu, màu sắc và tỷ lệ thiết kế hiện đại. Thân giày bằng da cao cấp với lớp lót bằng vải dệt terry mềm mại, tất cả đặt trên đế giữa màu trắng ngà — mối liên kết đậm nét với di sản Campus.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763970617/Giay_Campus_00s_Xam_HQ8707_01_standard_uuadgp.avif",88,88,,True,,2000,2000
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971417/Giay_Mule_Adifom_Stan_Smith_nau_IE7052_01_standard_kilmne.avif",Giày Mule Adifom Stan Smith,Adidas,"Xỏ giày và xuống phố. Biến hóa một thiết kế classic, đôi giày mule adidas này tôn vinh dòng giày Stan Smith biểu tượng theo một cách mà bạn không ngờ tới. Thân giày và đệm gót giày gọn gàng lấy cảm hứng từ thiết kế nguyên bản, nhưng kiểu dáng hầm hố và bề mặt siêu mượt mà là nét biến tấu đầy hiện đại. Giày làm từ chất liệu mút foam có nguồn gốc một phần từ mía, tạo nên thiết kế thân thiện với môi trường để bạn tự hào diện lên mình. Giày không có quai dán và dây giày để tiện xỏ và tháo — nhưng luôn thoải mái trên chân suốt quá trình mang. Mẫu giày này làm từ các chất liệu tự nhiên và có thể tái tạo, là một phần trong hành trình của chúng tôi hướng tới chấm dứt sử dụng tài nguyên hữu hạn và góp phần loại bỏ rác thải nhựa.","Xỏ giày và xuống phố. Biến hóa một thiết kế classic, đôi giày mule adidas này tôn vinh dòng giày Stan Smith biểu tượng theo một cách mà bạn không ngờ tới. Thân giày và đệm gót giày gọn gàng lấy cảm hứng từ thiết kế nguyên bản, nhưng kiểu dáng hầm hố và bề mặt siêu mượt mà là nét biến tấu đầy hiện đại. Giày làm từ chất liệu mút foam có nguồn gốc một phần từ mía, tạo nên thiết kế thân thiện với môi trường để bạn tự hào diện lên mình. Giày không có quai dán và dây giày để tiện xỏ và tháo — nhưng luôn thoải mái trên chân suốt quá trình mang.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971417/Giay_Mule_Adifom_Stan_Smith_nau_IE7052_01_standard_kilmne.avif",162,120,too_long;,True,,2000,2000
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971761/Giay_Chay_Bo_Ultrarun_5_Mau_xanh_da_troi_JH6019_01_00_standard_iep7xq.avif",Giày Chạy Bộ Ultrarun 5,Adidas,"Hãy chạy xa hơn một chút và nhanh hơn một chút ở mỗi bước chạy. Đôi giày chạy bộ adidas này giúp bạn tiến gần hơn tới mục tiêu với cảm giác bật nảy nhờ đệm Bounce 2.0 siêu nhẹ dưới chân. Thân giày bằng vải lưới giữ cho đôi chân bạn luôn mát mẻ và thoải mái từ đầu đến cuối, trong khi đế ngoài bám chắc giúp bạn bước đi tự tin khi rèn luyện sức bền.","Hãy chạy xa hơn một chút và nhanh hơn một chút ở mỗi bước chạy. Đôi giày chạy bộ adidas này giúp bạn tiến gần hơn tới mục tiêu với cảm giác bật nảy nhờ đệm Bounce 2.0 siêu nhẹ dưới chân. Thân giày bằng vải lưới giữ cho đôi chân bạn luôn mát mẻ và thoải mái từ đầu đến cuối, trong khi đế ngoài bám chắc giúp bạn bước đi tự tin khi rèn luyện sức bền.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971761/Giay_Chay_Bo_Ultrarun_5_Mau_xanh_da_troi_JH6019_01_00_standard_iep7xq.avif",79,79,,True,,2000,2000
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763972427/1443937efc00ff112e9f8a04e15defd5ec23861d_kgq9pr.avif",Giày thể thao H&M be nhạt,H&M,"Giày thể thao với cổ giày có đệm, buộc dây và có lưỡi gà phía trước. Lớp lót và đế trong bằng vải lông xù và đế có vân nổi nhẹ, xẻ rãnh bên dưới.","Giày thể thao với cổ giày có đệm, buộc dây và có lưỡi gà phía trước. Lớp lót và đế trong bằng vải lông xù và đế có vân nổi nhẹ, xẻ rãnh bên dưới.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763972427/1443937efc00ff112e9f8a04e15defd5ec23861d_kgq9pr.avif",35,35,,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975570/NIKE_SB_MALOR_tenvtt.avif",Nike SB Malor,Nike,"Hãy chinh phục đôi giày này! SB Malor được thiết kế dành cho những người mới bắt đầu trượt ván, những người cần một đôi giày có thể chịu được nhiều giờ luyện tập để trau dồi kỹ năng. Các lớp da lộn và vải bạt giúp giày bền bỉ, trong khi đế ngoài kết hợp họa tiết xương cá với họa tiết tròn của Air Force 1 giúp tăng cường độ bám và chuyển động. Hãy xỏ chân vào, Malor đã sẵn sàng để chinh phục mọi thử thách.","Hãy chinh phục đôi giày này! SB Malor được thiết kế dành cho những người mới bắt đầu trượt ván, những người cần một đôi giày có thể chịu được nhiều giờ luyện tập để trau dồi kỹ năng. Các lớp da lộn và vải bạt giúp giày bền bỉ, trong khi đế ngoài kết hợp họa tiết xương cá với họa tiết tròn của Air Force 1 giúp tăng cường độ bám và chuyển động. Hãy xỏ chân vào, Malor đã sẵn sàng để chinh phục mọi thử thách.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975570/NIKE_SB_MALOR_tenvtt.avif",90,90,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763999340/NIKE_AIR_MAX_SNDR_SE_u28hws.avif",Nike Air Max SNDR SE,Nike,"Vượt xa thời đại năm 1999, Air Max SNDR đã trở lại—và vẫn đáp ứng mọi tiêu chí. Từ chất liệu cao su tổng hợp đến khóa kéo, đôi giày thể thao đột phá này tiếp tục phá vỡ mọi khuôn mẫu. Mở khóa kéo để lộ ra con số 6453, gợi nhớ đến bốn số cuối cùng trong danh sách các văn phòng của Nike trên toàn thế giới, đánh vần chữ NIKE trên bàn phím.","Vượt xa thời đại năm 1999, Air Max SNDR đã trở lại—và vẫn đáp ứng mọi tiêu chí. Từ chất liệu cao su tổng hợp đến khóa kéo, đôi giày thể thao đột phá này tiếp tục phá vỡ mọi khuôn mẫu. Mở khóa kéo để lộ ra con số 6453, gợi nhớ đến bốn số cuối cùng trong danh sách các văn phòng của Nike trên toàn thế giới, đánh vần chữ NIKE trên bàn phím.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763999340/NIKE_AIR_MAX_SNDR_SE_u28hws.avif",77,77,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764000019/ACG_ZOOM_GAIADOME_GTX_SE_dqbpfv.avif",Nike ACG Zoom Gaiadome GORE-TEX SE,Nike,"Đôi giày này sẽ đưa bạn đến bất cứ nơi đâu. Được rèn từ vật liệu siêu bền, chúng sở hữu công nghệ GORE-TEX và các vấu lớn được tinh chỉnh để phù hợp với những sườn núi dốc. Nói một cách đơn giản, chúng được thiết kế đặc biệt cho bất cứ điều gì bạn muốn làm ngoài trời — đi bộ đường dài, đeo ba lô hay đơn giản là khám phá.","Đôi giày này sẽ đưa bạn đến bất cứ nơi đâu. Được rèn từ vật liệu siêu bền, chúng sở hữu công nghệ GORE-TEX và các vấu lớn được tinh chỉnh để phù hợp với những sườn núi dốc. Nói một cách đơn giản, chúng được thiết kế đặc biệt cho bất cứ điều gì bạn muốn làm ngoài trời — đi bộ đường dài, đeo ba lô hay đơn giản là khám phá.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764000019/ACG_ZOOM_GAIADOME_GTX_SE_dqbpfv.avif",74,74,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764036957/louis-vuitton-lv-classic-sneaker--BVU01CMI20_PM1_Side_view_os7bzu.avif",Giày Thể Thao LV Classic,Louis Vuitton,"Phiên bản hai tông màu thời thượng của giày thể thao LV Classic được làm từ vải lưới kỹ thuật và da bê có vân nhiều màu sắc. Điểm nhấn nổi bật là logo LV năng động do Giám đốc sáng tạo của dòng thời trang nam, Pharrell Williams, biến tấu cùng dòng chữ Vuitton tinh tế ở đế ngoài to bản bằng cao su. Linh hoạt và dễ mang, thiết kế sẽ là lựa chọn hoàn hảo cho nhiều phong cách trang phục.","Phiên bản hai tông màu thời thượng của giày thể thao LV Classic được làm từ vải lưới kỹ thuật và da bê có vân nhiều màu sắc. Điểm nhấn nổi bật là logo LV năng động do Giám đốc sáng tạo của dòng thời trang nam, Pharrell Williams, biến tấu cùng dòng chữ Vuitton tinh tế ở đế ngoài to bản bằng cao su. Linh hoạt và dễ mang, thiết kế sẽ là lựa chọn hoàn hảo cho nhiều phong cách trang phục.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764036957/louis-vuitton-lv-classic-sneaker--BVU01CMI20_PM1_Side_view_os7bzu.avif",84,84,,True,,4096,4096
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522279/nike2_0_xqjjjc.avif",Áo khúc côn cầu nam của trường đại học,Nike,"Phong cách thể thao năng động mà bạn có thể diện xuống phố. Với các mảng lưới và điểm nhấn lấp lánh, chiếc áo len oversize này lấy cảm hứng từ những chiếc áo đấu khúc côn cầu cổ điển, mang đến cho bạn vẻ ngoài táo bạo, đậm chất thể thao.","Phong cách thể thao năng động mà bạn có thể diện xuống phố. Với các mảng lưới và điểm nhấn lấp lánh, chiếc áo len oversize này lấy cảm hứng từ những chiếc áo đấu khúc côn cầu cổ điển, mang đến cho bạn vẻ ngoài táo bạo, đậm chất thể thao.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522279/nike2_0_xqjjjc.avif",52,52,,True,,1728,2160
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522294/nike8_0_yipv26.avif",Nike SB Kearny Cargo Skate Trousers,Nike,"Chiếc quần nhẹ, thấm mồ hôi này được thiết kế để vận động thoải mái. Với 6 túi, bạn sẽ có nhiều chỗ để cất giữ những vật dụng cần thiết một cách an toàn trên và ngoài ván trượt. Dây buộc ở gấu quần cho phép bạn thắt chặt quần ở mắt cá chân hoặc để hở để cảm nhận sự thoải mái.","Chiếc quần nhẹ, thấm mồ hôi này được thiết kế để vận động thoải mái. Với 6 túi, bạn sẽ có nhiều chỗ để cất giữ những vật dụng cần thiết một cách an toàn trên và ngoài ván trượt. Dây buộc ở gấu quần cho phép bạn thắt chặt quần ở mắt cá chân hoặc để hở để cảm nhận sự thoải mái.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756522294/nike8_0_yipv26.avif",64,64,,True,,1728,2160
